timestamp,location,price_per_mwh
2027-01-04T13:00:00Z,HB_SOUTH,35.82
2027-01-04T14:00:00Z,HB_WEST,27.79
2027-01-04T14:00:00Z,HB_NORTH,37.51
2027-01-04T14:00:00Z,HB_SOUTH,39.22
2027-01-04T15:00:00Z,HB_WEST,22.84
2027-01-04T15:00:00Z,HB_NORTH,31.82
2027-01-04T15:00:00Z,HB_SOUTH,34.08
2027-01-04T16:00:00Z,HB_WEST,24.26
2027-01-04T16:00:00Z,HB_NORTH,27.81
2027-01-04T16:00:00Z,HB_SOUTH,32.44
2027-01-04T17:00:00Z,HB_WEST,23.44
2027-01-04T17:00:00Z,HB_NORTH,25.78
2027-01-04T17:00:00Z,HB_SOUTH,26.67
2027-01-04T18:00:00Z,HB_WEST,23.81
2027-01-04T18:00:00Z,HB_NORTH,29.43
2027-01-04T18:00:00Z,HB_SOUTH,30.16
2027-01-04T19:00:00Z,HB_WEST,20.06
2027-01-04T19:00:00Z,HB_NORTH,29.14
2027-01-04T19:00:00Z,HB_SOUTH,30.08
2027-01-04T20:00:00Z,HB_WEST,21.71
2027-01-04T20:00:00Z,HB_NORTH,26.36
2027-01-04T20:00:00Z,HB_SOUTH,31.55
2027-01-04T21:00:00Z,HB_WEST,25.88
2027-01-04T21:00:00Z,HB_NORTH,31.84
2027-01-04T21:00:00Z,HB_SOUTH,34.07
2027-01-04T22:00:00Z,HB_WEST,30.73
2027-01-04T22:00:00Z,HB_NORTH,31.95
2027-01-04T22:00:00Z,HB_SOUTH,35.16
2027-01-04T23:00:00Z,HB_WEST,37.96
2027-01-04T23:00:00Z,HB_NORTH,39.92
2027-01-04T23:00:00Z,HB_SOUTH,42.52
2027-01-05T00:00:00Z,HB_WEST,182.94
2027-01-05T00:00:00Z,HB_NORTH,48.39
2027-01-05T00:00:00Z,HB_SOUTH,50.02
2027-01-05T01:00:00Z,HB_WEST,161.83
2027-01-05T01:00:00Z,HB_NORTH,44.09
2027-01-05T01:00:00Z,HB_SOUTH,43.66
2027-01-05T02:00:00Z,HB_WEST,117.39
2027-01-05T02:00:00Z,HB_NORTH,33.24
2027-01-05T02:00:00Z,HB_SOUTH,33.03
2027-01-05T03:00:00Z,HB_WEST,23.06
2027-01-05T03:00:00Z,HB_NORTH,29.16
2027-01-05T03:00:00Z,HB_SOUTH,31.39
2027-01-05T04:00:00Z,HB_WEST,23.61
2027-01-05T04:00:00Z,HB_NORTH,25.86
2027-01-05T04:00:00Z,HB_SOUTH,28.68
2027-01-05T05:00:00Z,HB_WEST,22.39
2027-01-05T05:00:00Z,HB_NORTH,29.39
2027-01-05T05:00:00Z,HB_SOUTH,27.88
2027-01-05T06:00:00Z,HB_WEST,23.68
2027-01-05T06:00:00Z,HB_NORTH,25.01
2027-01-05T06:00:00Z,HB_SOUTH,30.34
2027-01-05T07:00:00Z,HB_WEST,23.7
2027-01-05T07:00:00Z,HB_NORTH,24.87
2027-01-05T07:00:00Z,HB_SOUTH,29.04
2027-01-05T08:00:00Z,HB_WEST,21.59
2027-01-05T08:00:00Z,HB_NORTH,25.54
2027-01-05T08:00:00Z,HB_SOUTH,31.29
2027-01-05T09:00:00Z,HB_WEST,20.06
2027-01-05T09:00:00Z,HB_NORTH,25.78
2027-01-05T09:00:00Z,HB_SOUTH,27.53
2027-01-05T10:00:00Z,HB_WEST,22.45
2027-01-05T10:00:00Z,HB_NORTH,26.32
2027-01-05T10:00:00Z,HB_SOUTH,30.72
2027-01-05T11:00:00Z,HB_WEST,20.4
2027-01-05T11:00:00Z,HB_NORTH,26.72
2027-01-05T11:00:00Z,HB_SOUTH,32.16
2027-01-05T12:00:00Z,HB_WEST,23.95
2027-01-05T12:00:00Z,HB_NORTH,28.41
2027-01-05T12:00:00Z,HB_SOUTH,29.57
2027-01-05T13:00:00Z,HB_WEST,30.41
2027-01-05T13:00:00Z,HB_NORTH,36.36
2027-01-05T13:00:00Z,HB_SOUTH,37.33
2027-01-05T14:00:00Z,HB_WEST,30.95
2027-01-05T14:00:00Z,HB_NORTH,34.47
2027-01-05T14:00:00Z,HB_SOUTH,39.22
2027-01-05T15:00:00Z,HB_WEST,26.6
2027-01-05T15:00:00Z,HB_NORTH,31.81
2027-01-05T15:00:00Z,HB_SOUTH,34.26
2027-01-05T16:00:00Z,HB_WEST,24.6
2027-01-05T16:00:00Z,HB_NORTH,24.85
2027-01-05T16:00:00Z,HB_SOUTH,31.98
2027-01-05T17:00:00Z,HB_WEST,23.47
2027-01-05T17:00:00Z,HB_NORTH,28.88
2027-01-05T17:00:00Z,HB_SOUTH,31.86
2027-01-05T18:00:00Z,HB_WEST,21.95
2027-01-05T18:00:00Z,HB_NORTH,27.19
2027-01-05T18:00:00Z,HB_SOUTH,28.54
2027-01-05T19:00:00Z,HB_WEST,23.95
2027-01-05T19:00:00Z,HB_NORTH,27.05
2027-01-05T19:00:00Z,HB_SOUTH,30.7
2027-01-05T20:00:00Z,HB_WEST,23.57
2027-01-05T20:00:00Z,HB_NORTH,27.88
2027-01-05T20:00:00Z,HB_SOUTH,30.79
2027-01-05T21:00:00Z,HB_WEST,25.97
2027-01-05T21:00:00Z,HB_NORTH,30.53
2027-01-05T21:00:00Z,HB_SOUTH,33.71
2027-01-05T22:00:00Z,HB_WEST,119.95
2027-01-05T22:00:00Z,HB_NORTH,33.1
2027-01-05T22:00:00Z,HB_SOUTH,35.41
2027-01-05T23:00:00Z,HB_WEST,147.22
2027-01-05T23:00:00Z,HB_NORTH,42.05
2027-01-05T23:00:00Z,HB_SOUTH,41.82
2027-01-06T00:00:00Z,HB_WEST,40.77
2027-01-06T00:00:00Z,HB_NORTH,185.83
2027-01-06T00:00:00Z,HB_SOUTH,194.14
2027-01-06T01:00:00Z,HB_WEST,39.08
2027-01-06T01:00:00Z,HB_NORTH,160.57
2027-01-06T01:00:00Z,HB_SOUTH,165.06
2027-01-06T02:00:00Z,HB_WEST,31.44
2027-01-06T02:00:00Z,HB_NORTH,149.76
2027-01-06T02:00:00Z,HB_SOUTH,153.92
2027-01-06T03:00:00Z,HB_WEST,23.73
2027-01-06T03:00:00Z,HB_NORTH,30.65
2027-01-06T03:00:00Z,HB_SOUTH,33.99
2027-01-06T04:00:00Z,HB_WEST,21.95
2027-01-06T04:00:00Z,HB_NORTH,27.24
2027-01-06T04:00:00Z,HB_SOUTH,31.81
2027-01-06T05:00:00Z,HB_WEST,22.57
2027-01-06T05:00:00Z,HB_NORTH,29.49
2027-01-06T05:00:00Z,HB_SOUTH,26.79
2027-01-06T06:00:00Z,HB_WEST,20.36
2027-01-06T06:00:00Z,HB_NORTH,27.63
2027-01-06T06:00:00Z,HB_SOUTH,27.51
2027-01-06T07:00:00Z,HB_WEST,20.92
2027-01-06T07:00:00Z,HB_NORTH,28.9
2027-01-06T07:00:00Z,HB_SOUTH,29.72
2027-01-06T08:00:00Z,HB_WEST,21.67
2027-01-06T08:00:00Z,HB_NORTH,28.1
2027-01-06T08:00:00Z,HB_SOUTH,28.14
2027-01-06T09:00:00Z,HB_WEST,20.82
2027-01-06T09:00:00Z,HB_NORTH,24.57
2027-01-06T09:00:00Z,HB_SOUTH,30.08
2027-01-06T10:00:00Z,HB_WEST,19.92
2027-01-06T10:00:00Z,HB_NORTH,25.18
2027-01-06T10:00:00Z,HB_SOUTH,26.27
2027-01-06T11:00:00Z,HB_WEST,22.87
2027-01-06T11:00:00Z,HB_NORTH,25.67
2027-01-06T11:00:00Z,HB_SOUTH,28.74
2027-01-06T12:00:00Z,HB_WEST,23.67
2027-01-06T12:00:00Z,HB_NORTH,29.39
2027-01-06T12:00:00Z,HB_SOUTH,33.64
2027-01-06T13:00:00Z,HB_WEST,28.1
2027-01-06T13:00:00Z,HB_NORTH,33.61
2027-01-06T13:00:00Z,HB_SOUTH,37.65
2027-01-06T14:00:00Z,HB_WEST,32.88
2027-01-06T14:00:00Z,HB_NORTH,37.75
2027-01-06T14:00:00Z,HB_SOUTH,40.61
2027-01-06T15:00:00Z,HB_WEST,22.95
2027-01-06T15:00:00Z,HB_NORTH,28.47
2027-01-06T15:00:00Z,HB_SOUTH,33.63
2027-01-06T16:00:00Z,HB_WEST,24.79
2027-01-06T16:00:00Z,HB_NORTH,28.41
2027-01-06T16:00:00Z,HB_SOUTH,29.87
2027-01-06T17:00:00Z,HB_WEST,20.6
2027-01-06T17:00:00Z,HB_NORTH,26.62
2027-01-06T17:00:00Z,HB_SOUTH,31.22
2027-01-06T18:00:00Z,HB_WEST,23.03
2027-01-06T18:00:00Z,HB_NORTH,29.21
2027-01-06T18:00:00Z,HB_SOUTH,27.74
2027-01-06T19:00:00Z,HB_WEST,23.47
2027-01-06T19:00:00Z,HB_NORTH,27.8
2027-01-06T19:00:00Z,HB_SOUTH,26.95
2027-01-06T20:00:00Z,HB_WEST,23.17
2027-01-06T20:00:00Z,HB_NORTH,29.32
2027-01-06T20:00:00Z,HB_SOUTH,29.37
2027-01-06T21:00:00Z,HB_WEST,25.36
2027-01-06T21:00:00Z,HB_NORTH,30.87
2027-01-06T21:00:00Z,HB_SOUTH,32.45
2027-01-06T22:00:00Z,HB_WEST,27.13
2027-01-06T22:00:00Z,HB_NORTH,145.29
2027-01-06T22:00:00Z,HB_SOUTH,155.26
2027-01-06T23:00:00Z,HB_WEST,37.62
2027-01-06T23:00:00Z,HB_NORTH,167.41
2027-01-06T23:00:00Z,HB_SOUTH,195.48
2027-01-07T00:00:00Z,HB_WEST,42.39
2027-01-07T00:00:00Z,HB_NORTH,43.65
2027-01-07T00:00:00Z,HB_SOUTH,47.05
2027-01-07T01:00:00Z,HB_WEST,40.37
2027-01-07T01:00:00Z,HB_NORTH,46.26
2027-01-07T01:00:00Z,HB_SOUTH,41.15
2027-01-07T02:00:00Z,HB_WEST,29.25
2027-01-07T02:00:00Z,HB_NORTH,31.81
2027-01-07T02:00:00Z,HB_SOUTH,38.07
2027-01-07T03:00:00Z,HB_WEST,23.95
2027-01-07T03:00:00Z,HB_NORTH,28.87
2027-01-07T03:00:00Z,HB_SOUTH,34.07
2027-01-07T04:00:00Z,HB_WEST,20.57
2027-01-07T04:00:00Z,HB_NORTH,25.97
2027-01-07T04:00:00Z,HB_SOUTH,28.45
2027-01-07T05:00:00Z,HB_WEST,21.9
2027-01-07T05:00:00Z,HB_NORTH,24.94
2027-01-07T05:00:00Z,HB_SOUTH,28.98
2027-01-07T06:00:00Z,HB_WEST,20.06
2027-01-07T06:00:00Z,HB_NORTH,29.48
2027-01-07T06:00:00Z,HB_SOUTH,26.28
2027-01-07T07:00:00Z,HB_WEST,21.39
2027-01-07T07:00:00Z,HB_NORTH,25.99
2027-01-07T07:00:00Z,HB_SOUTH,30.4
2027-01-07T08:00:00Z,HB_WEST,21.01
2027-01-07T08:00:00Z,HB_NORTH,28.47
2027-01-07T08:00:00Z,HB_SOUTH,31.7
2027-01-07T09:00:00Z,HB_WEST,21.77
2027-01-07T09:00:00Z,HB_NORTH,28.87
2027-01-07T09:00:00Z,HB_SOUTH,28.31
2027-01-07T10:00:00Z,HB_WEST,22.08
2027-01-07T10:00:00Z,HB_NORTH,25.66
2027-01-07T10:00:00Z,HB_SOUTH,30.38
2027-01-07T11:00:00Z,HB_WEST,24.62
2027-01-07T11:00:00Z,HB_NORTH,25.94
2027-01-07T11:00:00Z,HB_SOUTH,29.47
2027-01-07T12:00:00Z,HB_WEST,24.4
2027-01-07T12:00:00Z,HB_NORTH,32.77
2027-01-07T12:00:00Z,HB_SOUTH,34.12
2027-01-07T13:00:00Z,HB_WEST,29.16
2027-01-07T13:00:00Z,HB_NORTH,34.05
2027-01-07T13:00:00Z,HB_SOUTH,38.32
2027-01-07T14:00:00Z,HB_WEST,27.53
2027-01-07T14:00:00Z,HB_NORTH,33.61
2027-01-07T14:00:00Z,HB_SOUTH,33.44
2027-01-07T15:00:00Z,HB_WEST,27.08
2027-01-07T15:00:00Z,HB_NORTH,31.27
2027-01-07T15:00:00Z,HB_SOUTH,35.0
2027-01-07T16:00:00Z,HB_WEST,20.85
2027-01-07T16:00:00Z,HB_NORTH,26.6
2027-01-07T16:00:00Z,HB_SOUTH,27.83
2027-01-07T17:00:00Z,HB_WEST,19.98
2027-01-07T17:00:00Z,HB_NORTH,27.38
2027-01-07T17:00:00Z,HB_SOUTH,26.63
2027-01-07T18:00:00Z,HB_WEST,22.0
2027-01-07T18:00:00Z,HB_NORTH,27.42
2027-01-07T18:00:00Z,HB_SOUTH,28.61
2027-01-07T19:00:00Z,HB_WEST,21.96
2027-01-07T19:00:00Z,HB_NORTH,26.09
2027-01-07T19:00:00Z,HB_SOUTH,31.74
2027-01-07T20:00:00Z,HB_WEST,24.54
2027-01-07T20:00:00Z,HB_NORTH,28.55
2027-01-07T20:00:00Z,HB_SOUTH,28.97
2027-01-07T21:00:00Z,HB_WEST,23.85
2027-01-07T21:00:00Z,HB_NORTH,28.39
2027-01-07T21:00:00Z,HB_SOUTH,32.42
2027-01-07T22:00:00Z,HB_WEST,27.02
2027-01-07T22:00:00Z,HB_NORTH,32.53
2027-01-07T22:00:00Z,HB_SOUTH,37.55
2027-01-07T23:00:00Z,HB_WEST,40.45
2027-01-07T23:00:00Z,HB_NORTH,45.97
2027-01-07T23:00:00Z,HB_SOUTH,46.88
2027-01-08T00:00:00Z,HB_WEST,40.68
2027-01-08T00:00:00Z,HB_NORTH,49.99
2027-01-08T00:00:00Z,HB_SOUTH,48.83
2027-01-08T01:00:00Z,HB_WEST,40.96
2027-01-08T01:00:00Z,HB_NORTH,40.11
2027-01-08T01:00:00Z,HB_SOUTH,44.03
2027-01-08T02:00:00Z,HB_WEST,27.31
2027-01-08T02:00:00Z,HB_NORTH,32.56
2027-01-08T02:00:00Z,HB_SOUTH,36.0
2027-01-08T03:00:00Z,HB_WEST,25.98
2027-01-08T03:00:00Z,HB_NORTH,28.7
2027-01-08T03:00:00Z,HB_SOUTH,28.41
2027-01-08T04:00:00Z,HB_WEST,21.6
